id|platforms|genres|rating|title|url|star|content|author|n_ratings|cover
27663464|PC / PS4 / Xbox One / Nintendo Switch|游戏 / 角色扮演 / 动作|9.3|黑暗之魂 重置版 Dark Souls Remastered|https://www.douban.com/game/27663464/|50|"忍不住了！必须进来港一下！虽然我给原版打了五星，但是混沌温床绝对是我见过的最无聊、最偷懒、最恶心的boss。
我初见的时候先打了左边，结果右边死活过不去了，那天我花了四五个小时才把这崽种给干了，这四五个小时里没有丝毫“我变强了”的体验，靠运气过了以后我也没有感觉到胜利的喜悦带来的肾上腺素分泌的快感，只有“把这崽种从屏幕里拉出来打一百拳”的愤怒。最要命的是连从篝火到雾门前的这段路的场景美术都让人感觉到生理性的不适以至于我都PTSD了，时隔三年再次来到混沌废都伊扎里斯的时候仍然能感觉到阵阵反胃。魂系列三部曲加上血源诅咒，能恶心到我的boss只有他一个。我被科斯的孤儿或者盖尔爷爷虐一百遍都不嫌多，也不愿意再看这个傻逼boss一眼。"|SirenNSailor|598|https://img1.doubanio.com/lpic/s29664198.jpg
19898237|PC / Mac / Linux|游戏 / 动作 / 第一人称射击|9.3|半条命2：第二章 Half-Life 2: Episode Two|https://www.douban.com/game/19898237/|50|然后就没有然后了|雪龙|428|https://img1.doubanio.com/lpic/s29683597.jpg
10758483|PC / Mac / Xbox One / PS3 / Xbox 360|游戏 / 冒险 / 动作|9.3|刺客信条 2 Assassin's Creed II|https://www.douban.com/game/10758483/|50|这是我玩过的第一个版本的刺客信条！停不下来！！！|JonnyPeng|5107|https://img3.doubanio.com/lpic/s9131462.jpg
30340861|PS4|游戏 / 冒险 / 动作|9.3|太空機器人：救援任務 ASTRO BOT: RESCUE MISSION|https://www.douban.com/game/30340861/|50|史上最佳VR游戏，买PSVR而不买这个的可以去退货了！！|jiaqi|34|https://img3.doubanio.com/lpic/s29884222.jpg
10754652|PC / Mac / PS3 / Xbox 360|游戏 / 冒险 / 动作|9.3|刺客信条：兄弟会 Assassin's Creed: Brotherhood|https://www.douban.com/game/10754652/|50|后来我真正到了罗马，发现一切好像都似曾相识。|张眼|3801|https://img1.doubanio.com/lpic/s10191687.jpg
26347691|GBA|游戏 / 迷你游戏集合 / 益智 / 动作|9.3|瓦里奥制造大回转 まわるメイド イン ワリオ|https://www.douban.com/game/26347691/|50|当时买不起正版的我看各种测评流口水。|Saila|54|https://img1.doubanio.com/lpic/s28402838.jpg
11629339|PC|游戏 / 文字冒险 / 角色扮演 / 动作|9.3|BALDR SKY Dive2“RECORDARE”|https://www.douban.com/game/11629339/|50|1、三年的怨念（抹泪） 2、要是能拿出抹布拉布三年磨一剑那种决心来做或许不会那么急就章，也不会有那么多瑕疵。可惜了这格局和大纲。卑影你功力还有待提高啊…… 3、确实可以战个痛但这种剧情不够战斗来凑的灌水法真是反面教材。PS：武器不知他们怎么翻的我很好奇啊wwwww|[已注销]|82|https://img3.doubanio.com/lpic/s11290531.jpg
27202581|Nintendo Switch|游戏 / 冒险 / 动作|9.3|耀西的手工世界 ヨッシー クラフトワールド|https://www.douban.com/game/27202581/|50|玩了demo第一关，内心融化了。|蘇捌|30|https://img1.doubanio.com/lpic/s29971478.jpg
30396145|Wii U / Nintendo Switch|游戏 / 大型多人在线 / 射击 / 动作|9.3|喷射战士2：章鱼扩展包 Splatoon 2: Octo Expansion|https://www.douban.com/game/30396145/|50|太好玩了一边吃章鱼小丸子一边留下感动泪水|肉松撕裂者|28|https://img3.doubanio.com/lpic/s29940781.jpg
11504773|PC|游戏 / 动作|9.3|天地劫 神魔至尊传|https://www.douban.com/game/11504773/|50|如果要我选最好的三部国产游戏，神魔至尊传绝对是其中之一，与仙一和天之痕可以媲美，战棋类游戏的巅峰之作，没有之一。战斗系统设置得太好了，每个人物都有自己的战斗和技能特点，各种隐藏任务和宝物增加了可玩性，背景音乐太赞，还有那变态的难度，简直对新玩家太不友好了，但是依然玩得屁颠屁颠，五星|和氏璧|238|https://img3.doubanio.com/lpic/s11096465.jpg
10781540|iPhone / iPad / PSP|游戏 / 角色扮演 / 动作|9.3|怪物猎人P2G モンスターハンターポータブル 2nd G|https://www.douban.com/game/10781540/|50|＂等下數學課聯機打迅龍吧XD＂＂好啊好啊XD＂ |[已注销]|1369|https://img1.doubanio.com/lpic/s29432777.jpg
20505380|PC|游戏 / 即时战略 / 策略 / 动作|9.3|英雄连：勇气传说 Company of Heroes: Tales of Valor|https://www.douban.com/game/20505380/|50|学生时代，那个让自己激动的二战时代，最好的二战策略类游戏！|elamisi12|221|https://img3.doubanio.com/lpic/s24593575.jpg
11605061|PSP|游戏 / 角色扮演 / 策略 / 动作|9.3|怪物猎人P2 モンスターハンターポータブル 2nd|https://www.douban.com/game/11605061/|50|这算是高考完那年分手的主要原因了。估计1000小时上下吧|你妈突然|387|https://img1.doubanio.com/lpic/s29432718.jpg
20423893|PC / PS3 / Xbox 360|游戏 / 格斗 / 角色扮演 / 冒险 / 动作|9.3|南方公园：真理之杖 South Park: The Stick of Truth|https://www.douban.com/game/20423893/|50|黑曜石工作室操刀，二老亲自监督的游戏果然区别于一般随大流的游戏，游戏中可以看到很多剧集中出现的梗，甚至直接沿用的主机战争那三集的设定。除开一些令审查机构无法忍受以至于不得不黑屏的片段，这款游戏作为RPG来说是非常令人满意的。可影响发展的分支选择，丰富且并不重复的收集要素，节奏紧凑并别具一格的战斗，当然，以及一个非常非常非常南方公园式的故事。什么？你说有爆菊，有堕胎，还有纳粹？没有你玩个鸡毛的南方公园？|风雨骑老师|1287|https://img1.doubanio.com/lpic/s27244467.jpg
27066098|PC / PS4 / Xbox One|游戏 / 冒险 / 动作|9.3|鬼泣5 Devil May Cry 5|https://www.douban.com/game/27066098/|50|温情家庭伦理片《恶魔一家人》，父慈子孝，兄弟和睦，打架都是打着玩的。|丧失书宇兽|1081|https://img3.doubanio.com/lpic/s29816994.jpg
26366248|PS2 / PSV/PS Vita|游戏 / 动作|9.3|战神 God of War|https://www.douban.com/game/26366248/|50|小学的时候在PSP玩通关的，一直爱的不得了，但是后来PSP就丢了...|顗禮|1488|https://img3.doubanio.com/lpic/s9099790.jpg
20394040|FC/NES/红白机|游戏 / 横版过关 / 动作|9.3|松鼠大作战2 チップとデールの大作戦2|https://www.douban.com/game/20394040/|50|撕逼游戏，手残如我总被我妹举起来通关。|Hideo|1089|https://img3.doubanio.com/lpic/s29258411.jpg
25922096|PC / Mac / iPhone / iPad / Android / PS4 / Xbox One / PS3 / Xbox 360 / Nintendo Switch|游戏 / 横版过关 / 冒险 / 动作|9.3|勇敢的心：世界大战 Valiant Hearts: The Great War|https://www.douban.com/game/25922096/|50|我们每次调侃育碧的BUG，缩水和跳票的时候，其实都没有想过育碧在推动原创游戏和独立游戏发展方面的贡献。有人说小游戏形态的育碧是站在业界之巅的，此话不假。本作无论是游戏解谜设计，剧情，人物，场景，音乐，乃至于收集要素的种种丰富细节，都让人叹为观止。一战题材是游戏界鲜有人及的领域，但育碧这一次没有创作一个身手矫健的战争英雄， 而是聚焦四个不同民族，肤色和职业的平凡人物，以及他们在无情战争中交织的命运。从立意上来讲，本作远远高于我们熟知的那些FPS。画风轻松，主题沉重，战争是为了和平，我们应该庆幸自己没有处于那些朝不保夕的日子，并敬重那些为了国家献出生命的每一位士兵，每一位。|风雨骑老师|3285|https://img3.doubanio.com/lpic/s27318593.jpg
26345553|PC / Xbox One|游戏 / 横版过关 / 动作|9.3|奥里与迷失森林 Ori and the Blind Forest|https://www.douban.com/game/26345553/|50|Ori是近几年最好的游戏之一，开场就一股世外桃源的磅礴之气扑面袭来。进入正题后，证明了它不仅仅是倚仗着震慑人心的画面和配乐而已。反弹敌炮的技能极具创意。围绕各种技能设计的谜题极度精巧。Ori比月下更经典，而游戏时长如此之长却还能保持每几分钟就有新的游戏性，使它当之无愧新时代的经典|TimmyH|1752|https://img1.doubanio.com/lpic/s28050969.jpg
26341675|PC / PS4 / PS3|游戏 / 角色扮演 / 动作|9.3|如龙0 誓言的场所 龍が如く0 誓いの場所|https://www.douban.com/game/26341675/|50|其实豆瓣游戏里面少一个“看过”的选项|milanow|1964|https://img1.doubanio.com/lpic/s28062437.jpg
10751622|PC / Mac / Xbox / Linux|游戏 / 动作 / 第一人称射击|9.3|反恐精英 Counter-Strike|https://www.douban.com/game/10751622/|50|总有些经典，无需加之一。|喵先生不吃肉|6656|https://img3.doubanio.com/lpic/s9129292.jpg
10754941|FC/NES/红白机 / Arcade/街机|游戏 / 横版过关 / 动作|9.3|松鼠大作战 チップとデールの大作戦|https://www.douban.com/game/10754941/|50|把另一只砸晕然后害的他被BOSS弄死一直是最大的乐趣|vansei|2296|https://img3.doubanio.com/lpic/s28000381.jpg
26592854|PC / Mac|游戏 / 射击 / 角色扮演 / 冒险 / 动作|9.2|以撒的燔祭：羔羊的愤怒 The Binding of Isaac: Wrath of the Lamb|https://www.douban.com/game/26592854/|50|原版更魔性|Rorschach|158|https://img3.doubanio.com/lpic/s29487434.jpg
21980464|MD/世嘉五代|游戏 / 射击 / 动作|9.2|魂斗罗：铁血军团 魂斗羅ザ・ハードコア|https://www.douban.com/game/21980464/|50|最爽的魂斗罗，没有之一——不知道为什么不少系列作品中素质最高的都是外传，比如生化的维罗妮卡|liubinyan|228|https://img3.doubanio.com/lpic/s29054943.jpg
10739259|PS4 / PS3|游戏 / 动作|9.2|战神3 God of War III|https://www.douban.com/game/10739259/|50|几乎没有语言来形容这样一部神作|月兔捣年糕|1657|https://img1.doubanio.com/lpic/s28584017.jpg
11501845|PC|游戏 / 即时战略 / 策略 / 动作|9.2|英雄连 Company of Heroes|https://www.douban.com/game/11501845/|50|其实和《战争之人：突击小队》差不多，但每段的动画做的还不错，尤其开场那段奥马哈海滩的，很有电影的感觉|晚安好运©|560|https://img1.doubanio.com/lpic/s10213668.jpg
10749581|PC / PS3 / Xbox 360|游戏 / 冒险 / 动作|9.2|侠盗猎车手4 Grand Theft Auto IV|https://www.douban.com/game/10749581/|50|就记得一次进高中年级组长办公室，他老人家扛着火箭筒在杀条子呢。。。|Storm_Rider_Z|2278|https://img3.doubanio.com/lpic/s29460744.jpg
30246758|PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux|游戏 / 模拟 / 动作|9.2|胡闹厨房2 Overcooked! 2|https://www.douban.com/game/30246758/|50|连麦玩，喊到脑充血，玩一会儿要暂停听佛经消火|Jasper|1686|https://img3.doubanio.com/lpic/s29791996.jpg
26652745|PC / PS4|游戏 / 冒险 / 动作|9.2|底特律：成为人类 Detroit: Become Human|https://www.douban.com/game/26652745/|50|建议增加“看过”|嬛嬛的玫瑰簪子|4594|https://img3.doubanio.com/lpic/s29705432.jpg
10751372|PC / Mac / Android / Xbox / Linux|游戏 / 冒险 / 动作|9.2|半条命2 Half-Life 2|https://www.douban.com/game/10751372/|50|无法遏制的赞美，半条命全系列通关了一遍又一遍…周边都买遍了，重力枪我也有，就问你怕不怕！|Innerself|1149|https://img3.doubanio.com/lpic/s9117620.jpg
11479772|FC/NES/红白机|游戏 / 横版过关 / 动作|9.2|忍者龙剑传III 黄泉的方舟 忍者龍剣伝III 黄泉の方船|https://www.douban.com/game/11479772/|50|有些游戏确实是，年轻的时候错过就永远错过了..|白菜村副村长|565|https://img3.doubanio.com/lpic/s28460145.jpg
26376717|PC|游戏 / 即时战略 / 冒险 / 动作|9.2|潘德的预言 Prophesy Of Pendor|https://www.douban.com/game/26376717/|45|当初玩这个导致挂了好多门啊。。|Zoophyte|38|https://img3.doubanio.com/lpic/s29300945.jpg
10756923|PC / Mac / Wii / 3DS / Nintendo Switch / PSP / NDS / Linux|游戏 / 横版过关 / 动作|9.2|洞窟物语 洞窟物語|https://www.douban.com/game/10756923/|50|"精简版只有1MB 3M是因为还有作者的自述文件
"|洛幻|284|https://img3.doubanio.com/lpic/s9124425.jpg
26741737|PC|游戏 / 射击 / 动作|9.2|东方非想天则 ～ 追寻特大型人偶之谜 东方非想天则 ～ 超弩级ギニョルの谜を追え|https://www.douban.com/game/26741737/|50|⑨！！！！！|香草小奶油|55|https://img1.doubanio.com/lpic/s29655648.jpg
21319740|PC / Mac / PS2|游戏 / 格斗 / 射击 / 动作|9.2|奥妮 Oni|https://www.douban.com/game/21319740/|50|绝对是一款被低估的游戏，但游戏显示渲染要求似乎很傲娇，多年后想要回味一直不能如愿。|_Gabriel|77|https://img3.doubanio.com/lpic/s24955182.jpg
26948810|PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux|游戏 / 角色扮演 / 冒险 / 动作|9.2|以撒的燔祭：胎衣+ The Binding of Isaac: Afterbirth+|https://www.douban.com/game/26948810/|50|以撒前前后后大概买了三份，PS4、Steam还有NS，以前在主机上玩得最上火的时候总想要是能在掌机上玩以撒就好了。感谢NS圆了我这个梦。|宽松睡裤又如何|223|https://img1.doubanio.com/lpic/s29429307.jpg
27162667|PC / PS4 / PS3 / Nintendo Switch|游戏 / 角色扮演 / 冒险 / 动作|9.2|大神 绝景版 大神 絶景版|https://www.douban.com/game/27162667/|50|太美了。《大神》和《塞尔达风之杖》是我从小就因为画风觊觎的游戏，现在《大神》补票了，希望《风之杖》赶紧跟进。|Fornever|277|https://img3.doubanio.com/lpic/s29770520.jpg
10767520|FC/NES/红白机|游戏 / 乱斗/清版 / 角色扮演 / 体育 / 动作|9.2|热血街头篮球 加油 灌篮英雄们 熱血！すとりーとバスケット 〜がんばれ Dunk Heros〜|https://www.douban.com/game/10767520/|50|一球穿五篮乃最高境界~~~~~~~~~|天云の叶|679|https://img3.doubanio.com/lpic/s28460161.jpg
26371087|PS2|游戏 / 射击 / 模拟 / 动作|9.2|皇牌空战 零 Ace Combat Zero|https://www.douban.com/game/26371087/|50|第一部接触的ACE，超爱弗朗门戈空战风！直到现在我在各大网站的ID不是叫demonlord 就是 SolowingPixy|DemonLord|96|https://img3.doubanio.com/lpic/s28053102.jpg
26660805|PC|游戏 / 益智 / 冒险 / 动作|9.2|神秘视线5：重返乌鸦赫斯特庄园 MysteryCaseFiles:ReturntoRavenhear|https://www.douban.com/game/26660805/|45|全系列第五部，Ravenhearst相关的第二作|云璈|50|https://img1.doubanio.com/lpic/s28336367.jpg
10729897|FC/NES/红白机 / Arcade/街机|游戏 / 射击 / 动作|9.2|魂斗罗 魂斗羅|https://www.douban.com/game/10729897/|45|红白机上玩的第一个游戏。一人一个手柄，一人一个角色，搭档打通关。那个时候还是插卡的游戏机，这么多年过去了。现在已经有了模拟器了，虽然背景音乐还有些熟悉，但是感觉已经变了，一起打游戏的人也不在了。虽然真正好用的子弹只有散弹比较好用，但多种子弹的设计还是增添了趣味性。主要关卡为横板过关，但后视视角关卡，向上跳跃关卡的设计很有意思。虽然画面简陋，可现在仍可以拿出来时不时消遣一番，游戏性极强。|Max·Planck|6824|https://img3.doubanio.com/lpic/s29054993.jpg
26366093|Wii U / Nintendo Switch|游戏 / 冒险 / 动作|9.2|猎天使魔女2 Bayonetta 2|https://www.douban.com/game/26366093/|45|突然明白ns设置滑动屏幕进行攻击的意义何在了，那就是你可以用舌头通关这个游戏，我他妈舔爆！！！|莫罗罗才没有|538|https://img3.doubanio.com/lpic/s28112123.jpg
27069936|PC / PS4 / Xbox One|游戏 / 冒险 / 动作|9.2|奇异人生2 Life is Strange 2|https://www.douban.com/game/27069936/|45|游戏没出就开始打分你们是有病？|厉害猹|290|https://img3.doubanio.com/lpic/s29856295.jpg
27168682|PC / PS4 / Xbox One|游戏 / 角色扮演 / 冒险 / 动作|9.2|刺客信条：起源 DLC2-法老的诅咒  Assassin's Creed: Origins-The Curse of The Pharaohs|https://www.douban.com/game/27168682/|45|"在芦苇源和冥界，恍若隔世。那一瞬以为生者的世界是多么的单调与乏味。
打拉二的主线，奈芙塔丽的声音在耳边低声絮语，那一刻眼泪完全不能控制的流了下来。
这是我见过的最好的刺客信条的dlc。"|汐之private|194|https://img3.doubanio.com/lpic/s29964903.jpg
20394361|N64/任天堂64|游戏 / 冒险 / 动作|9.2|超级马里奥64 スーパーマリオ64|https://www.douban.com/game/20394361/|45|马里奥第一次3D化竟然能这么成功，一个又一个奇妙又吸引人的世界等着你去探索，其中的妙处只有你亲自玩过才会知道。游戏的深度非常可怕，只要你有耐心探索，它一定耐玩的让你惊讶。游戏的难度并不低，一次又一次的尝试让玩家找回初代马里奥的感觉。不管怎么说，这一作绝对是神作。|Tree|183|https://img1.doubanio.com/lpic/s28401279.jpg
10734094|PSP|游戏 / 角色扮演 / 动作|9.2|最终幻想7：核心危机 Crisis Core: Final Fantasy VII|https://www.douban.com/game/10734094/|45|我留了一个存档，一直没删，就是扎克斯和爱丽丝在教堂里，希望他们永远这样开心的在一起|大武|1608|https://img3.doubanio.com/lpic/s29832170.jpg
24530525|FC/NES/红白机|游戏 / 动作 / 射击|9.2|加纳战机 Gun-Nac|https://www.douban.com/game/24530525/|45|3号和4号弹是我觉得最好用的。|kenosis|164|https://img3.doubanio.com/lpic/s28460272.jpg
26253018|PC / Mac / iPhone / iPad / PS4 / Xbox One / Wii U / PSV/PS Vita / 3DS / Nintendo Switch / Linux|游戏 / 乱斗/清版 / 射击 / 角色扮演 / 冒险 / 动作|9.2|以撒的燔祭：重生 The Binding of Isaac: Rebirth|https://www.douban.com/game/26253018/|45|亲爱的日记：我好像死了，死于手残|無人島天子|1256|https://img3.doubanio.com/lpic/s28056824.jpg
10789552|PC / iPhone / iPad / Android / PS4 / PS3 / Xbox 360 / Wii / PS2 / Xbox / PSV/PS Vita / Nintendo Switch / Arcade/街机 / Neo Geo|游戏 / 射击 / 动作|9.2|合金弹头3 メタルスラッグ3|https://www.douban.com/game/10789552/|45|如果系列停在三代，那么合金弹头就是不朽的了|？！|1600|https://img1.doubanio.com/lpic/s29250088.jpg
26379030|PS3 / PS2 / Xbox|游戏 / 冒险 / 动作|9.2|零·红蝶 零～红い蝶～|https://www.douban.com/game/26379030/|45|鬼游戏的经典，不得不说的照相机当武器的想出来的人简直了！！！初中有一年吓的不敢睡觉跟妈妈睡。真的是一年，后来终于玩了结局哭瞎，然后也不再害怕了。于是开始关注零系列的所有故事，带着妹妹和闺蜜一起入坑，人生的第一次cosplay也是它，那个时候都不知道什么是cos呢。我的天哪！！！|广州哥斯拉|280|https://img3.doubanio.com/lpic/s28061164.jpg
11629338|PC|游戏 / 文字冒险 / 角色扮演 / 动作|9.2|BALDR SKY Dive1“LostMemory”|https://www.douban.com/game/11629338/|45|作为前半篇故事的Dive1，虽然情节到最后也还未触及核心剧情，但也已经够吸引我的了。特别作为Dive1结尾的千夏线，后期战斗让人热血沸腾，不过后来我再用完美存档跳过来重温这些战斗的时候，由于打得太轻松，找不到以前跟BOSS缠斗的感觉了。|Neil|80|https://img3.doubanio.com/lpic/s11290530.jpg
21339785|PC / Mac / PS4 / PS3 / PSV/PS Vita / Linux|游戏 / 动作|9.2|迈阿密热线 Hotline Miami|https://www.douban.com/game/21339785/|45|"OST
https://soundcloud.com/devolverdigital/sets/hotline-miami-official"|葛温|489|https://img3.doubanio.com/lpic/s28051342.jpg
26855597|PC / PS4 / Xbox One / Nintendo Switch|游戏 / 模拟 / 动作|9.2|胡闹厨房 Overcooked!|https://www.douban.com/game/26855597/|45|摇杆儿真是愁死人，越着急越对不准|杏仙|2014|https://img3.doubanio.com/lpic/s29602831.jpg
27158274|PC|游戏 / 即时战略 / 策略 / 动作|9.1|全面战争：战锤2 Total War: WARHAMMER II|https://www.douban.com/game/27158274/|45|一代还在热卖，2代就出来了，确实比一代精致多了，但是就几个种族可以玩，估计后面要出1000个DLC来卖，每个种族4.99$|"螃蟹|BKBS"|208|https://img1.doubanio.com/lpic/s29626278.jpg
26306857|PC / Mac / PS4 / PS3 / PSV/PS Vita / Linux|游戏 / 动作|9.2|迈阿密热线2：空号 Hotline Miami 2: Wrong Number|https://www.douban.com/game/26306857/|45|神一般的续作，好多地方还是难到飞起。保持原作精神却又丰富游戏性。创作者到最后已经不是想讲一个具体的故事了，更多的是对人性深处对暴力的渴求的探讨。打起来如毒品一般。多打一会儿立即杀红眼。一口气通关后，打到指关节疼，就和真的去屠了一栋楼一样。让人对自己被唤起的兽性感到不寒而栗。|Michael JZ|340|https://img3.doubanio.com/lpic/s28051582.jpg
26290272|PC / PS4 / Xbox One / PS3 / Xbox 360|游戏 / 射击 / 冒险 / 动作|9.2|合金装备索利德5：幻痛 Metal Gear Solid V: The Phantom Pain|https://www.douban.com/game/26290272/|45|我用我勤劳的双手玩了300个小时！我关掉了设置里的敌人标记！我屏蔽了设置里敌人察觉的方向！我把夜间对比度调到最低！我故意走敌人最多的大路！我坚持不使用麻醉枪！我用最惊险的方法绕过敌人！我抽烟到6点、12点、18点、24点四个时间各玩一遍！我把东边、南边、西边、北边每条路都走一遍！|小破仑。建造中|2971|https://img3.doubanio.com/lpic/s28045405.jpg
26366273|PSP|游戏 / 横版过关 / 益智 / 冒险 / 动作|9.2|乐克乐克 LocoRoco|https://www.douban.com/game/26366273/|45|高中女同桌最爱玩的游戏。我对这个游戏无感，我一直留在psp里没删，就是等着在学校时，能给她玩，能看她笑。后来高三下学期，为了她好，我和一个爱学习的男生换了座位，想着能带动她学习。可是她当时好像还怪我。。|暗先生|609|https://img3.doubanio.com/lpic/s29771905.jpg
26844032|PC / PS3 / Xbox 360|游戏 / 射击 / 格斗 / 竞速 / 角色扮演 / 冒险 / 动作|9.2|侠盗猎车手4：夜生活之曲 Grand Theft Auto:The Ballad Of Gay Tony|https://www.douban.com/game/26844032/|45|冲着可以在夜总会的厕所做不可描述的份上。。。|派翠克|81|https://img3.doubanio.com/lpic/s28925405.jpg
10744991|PC / Mac / PS4 / Xbox One / Wii U / PS3 / Xbox 360|游戏 / 冒险 / 动作|9.1|蝙蝠侠：阿卡姆之城 Batman: Arkham City|https://www.douban.com/game/10744991/|45|疯人院是惊喜，之城是惊叹！细节多到炸！2017.3.29二周目，丑爷清唱Only You催人泪下，光和黑暗，相映相生|Sullivan|1639|https://img3.doubanio.com/lpic/s9107741.jpg
10767496|FC/NES/红白机 / GBA / PC-Engine|游戏 / 格斗 / 角色扮演 / 动作冒险 / 乱斗/清版 / 动作|9.1|热血物语 ダウンタウン熱血物語|https://www.douban.com/game/10767496/|45|为什么最后大门不开，因为有的场景隐藏着一对BOSS，记得要打两次，又一次是往回走才能打到。大门开了之后，解决学校三层就快通关了。我的发小为了攒满钱的存档，居然一直在玩……|陈四喜|816|https://img3.doubanio.com/lpic/s29462200.jpg
25899591|PC / Mac / Xbox|游戏 / 横版过关 / 益智 / 动作|9.1|战斗砖块剧场 BattleBlock Theater|https://www.douban.com/game/25899591/|45|真的建议用手柄玩。如果是十分制，自己一个人玩我给八分，和基友玩我给九分，和女朋友玩的话，可以给十一分么？|Aikoooo|819|https://img3.doubanio.com/lpic/s27296496.jpg
11599310|PC / Mac|游戏 / 横版过关 / 射击 / 动作|9.2|爵士兔 Jazz2|https://www.douban.com/game/11599310/|45|双打什么的童年回忆啊那啥。|土豆试着用粤语|38|https://img3.doubanio.com/lpic/s28119010.jpg
26434304|PC|游戏 / 动作|9.1|鸭子游戏 Duck Game|https://www.douban.com/game/26434304/|45|小霸王游戏回潮了，old school万岁！！！！|白泽|56|https://img3.doubanio.com/lpic/s28119062.jpg
25844992|PC / PS4 / Xbox One|游戏 / 角色扮演 / 冒险 / 动作|9.1|蝙蝠侠：阿卡姆骑士 Batman: Arkham Knight|https://www.douban.com/game/25844992/|45|谜语人滚粗哥谭|fqq|1687|https://img3.doubanio.com/lpic/s28107570.jpg
23992799|PC / iPhone / iPad / Android / Arcade/街机 / Neo Geo|游戏 / 射击 / 动作|9.1|合金弹头2 メタルスラッグ2|https://www.douban.com/game/23992799/|45|堕变木乃伊，吃成大胖墩，还有会发波的爱秀老头，满溢奇思妙想的趣味性。面对歪杏仁攻势人类放下恩怨一致对外，最终头目战效果壮绝，上一刻还在兵戎相见的敌方喽啰此时也焕发出一身英雄气概，还有最后那义无反顾的神风撞机，敬他们是条好汉。|爱的镇魂歌|1092|https://img3.doubanio.com/lpic/s29250082.jpg
10755861|PC / Mac / iPhone / iPad / Android / PS4 / Xbox One / Wii U / PS3 / Xbox 360 / PSV/PS Vita / 3DS|游戏 / 横版过关 / 冒险 / 动作|9.1|泰拉瑞亚 Terraria|https://www.douban.com/game/10755861/|45|永远不要尝试在考试之前玩泰拉瑞亚..你会发现时间一下子就没了|清云晓雾|1372|https://img3.doubanio.com/lpic/s9124434.jpg
10739286|PC / Wii U / PS3 / Xbox 360|游戏 / 射击 / 角色扮演 / 冒险 / 动作|9.1|质量效应3 Mass Effect 3|https://www.douban.com/game/10739286/|45|"质量效应三部曲在我心中绝对是最完美的完结三部曲。
如此宏大而精致的世界观设定，如此完善而吸引人的沙盒玩法，探讨文明的发展和轮回的大主题，质量效应三部曲绝对是第九艺术的完美代表。"|metaphor.|1424|https://img3.doubanio.com/lpic/s9112405.jpg
24741160|Xbox One / PS3 / Xbox 360 / PSP|游戏 / 射击 / 冒险 / 动作|9.1|合金装备索利德：和平行者 Metal Gear Solid: Peace Walker|https://www.douban.com/game/24741160/|45|PSP时代的完美句号|A|554|https://img3.doubanio.com/lpic/s29296656.jpg
26732278|PC / Xbox One|游戏 / 冒险 / 动作|9.1|克林巴 Kalimba|https://www.douban.com/game/26732278/|45|大型精分现场|鹧山TIE|59|https://img3.doubanio.com/lpic/s29212055.jpg
27041950|PC / Android|游戏 / 横版过关 / 即时战略 / 格斗 / 策略 / 动作|9.1|死神vs火影 Bleach VS Naruto|https://www.douban.com/game/27041950/|45|这虽是一个flash小游戏，但是它能够坚持十年，一是童年的情怀，二是其中所暗含的精髓是很多现代游戏所不能比拟的。|天之|100|https://img3.doubanio.com/lpic/s29485884.jpg
19935275|PC / iPhone / Android / PS2 / Nintendo Switch / PS / SS/世嘉土星 / Arcade/街机 / Neo Geo|游戏 / 车辆战斗 / 射击 / 动作|9.1|合金弹头 メタルスラッグ|https://www.douban.com/game/19935275/|45|走位在这款游戏里是首要学问，一币通关与十币通关的区别。|马书书|2272|https://img3.doubanio.com/lpic/s29250085.jpg
26767440|3DS|游戏 / 动作|9.1|星之卡比：机器人星球 星のカービィ ロボボプラネット|https://www.douban.com/game/26767440/|45|比前作好 比近作好 卡比做这么多事只是为了有个好的睡眠环境而已|re00319|178|https://img3.doubanio.com/lpic/s28607942.jpg
26375594|GBA|游戏 / 角色扮演 / 冒险 / 动作|9.1|塞尔达传说 众神的三角力量&四支剑 ゼルダの伝説 神々のトライフォース&4つの剣|https://www.douban.com/game/26375594/|45|下次 要试试。。。等下。。四支剑怎么搞|硝|105|https://img3.doubanio.com/lpic/s28057812.jpg
11501424|FC/NES/红白机|游戏 / 格斗 / 乱斗/清版 / 动作|9.1|SD快打旋风 Mighty Final Fight|https://www.douban.com/game/11501424/|45|Cody和Guy比较强悍，尤其是Guy，除了最后那关外，每关Boss都有致命的行动规律，需要提防的是戴贝雷帽的杂兵，很厉害，模拟器重玩的时候发现那个带块头原来是女主的爸爸……|汝就做吾的犬吧|661|https://img3.doubanio.com/lpic/s28094502.jpg
27068383|PC / PS4 / Xbox One|游戏 / 角色扮演 / 动作|9.1|怪物猎人 世界 モンスターハンター：ワールド|https://www.douban.com/game/27068383/|45|"记录一下这个可能会载入中国电子游戏史的时刻。
2018年8月13号，上午8点，Wegame平台官方发布公告，因“相关政府管理部门接到大量举报……现执行下架整改，停止游戏售卖”。
曾引发无数争议的wegame版MHW宣告夭折，享年4天19小时。"|某科学愁思郎|2469|https://img3.doubanio.com/lpic/s29552023.jpg
